id,passageId,skillId,skillTierId,questionTypeId,question,potentialAnswers,correctAnswers,atLeast,difficulty,disabled,rationale,updatedAt,createdAt,commonCoreId,isDeleted,Question Type
711,204,20,2,1,Which of the following animals was NOT one of Byron’s pets? ,"[""Eagle"", ""Turtle"", ""Badger"", ""Geese""]","[""Turtle""]",,6,0,,2020-09-08 17:05:43,2019-03-20 20:03:16,50,0,Literal
712,204,3,2,1,Why did the university have to let him keep the bear? ,"[""There was no actual university rule against keeping bears in the dorms."", ""He was a great poet and student so the university respected him."", ""The bear never actually hurt anyone, so there was no reason to get rid of it."", ""A judge ruled that bears should have equal rights to people within the university system.""]","[""There was no actual university rule against keeping bears in the dorms.""]",,6,0,,2020-09-08 17:07:05,2019-03-20 20:03:16,49,0,Literal
717,126,20,2,1,What did Finnegan’s nails transform into? ,"[""Claws"", ""Fangs"", ""Bats"", ""Tufts""]","[""Claws""]",,4,0,,2020-09-05 20:54:50,2019-03-20 20:03:16,19,0,Literal
718,126,20,2,1,What burst from Mrs. Finnegan's back? ,"[""Fangs"", ""Bats"", ""Tufts"", ""A hump""]","[""A hump""]",,4,0,,2020-09-05 20:55:29,2019-03-20 20:03:16,19,0,Literal
719,126,20,2,1,Where did the bats come from? ,"[""Her mouth"", ""Her back"", ""Outside the door"", ""Her ears""]","[""Her mouth""]",,4,0,,2020-09-05 20:56:04,2019-03-20 20:03:16,19,0,Literal
723,126,4,2,1,This passage was about how Addy saw Mrs. Finnegan transform into a monster.,"[""True"", ""False""]","[""True""]",,4,0,,2020-09-05 20:59:04,2019-03-20 20:03:16,23,0,Literal
725,62,3,2,1,Where did Jamal find the dollhouse?,"[""In the middle of the street"", ""On the sidewalk corner"", ""Under the moon"", ""On his bike""]","[""On the sidewalk corner""]",,4,0,,2020-06-03 19:15:28,2019-03-20 20:03:16,19,0,Literal
726,62,20,2,1,Which of the following is NOT a feature of the dollhouse?,"[""It only had three sides."", ""It had three floors."", ""The outside was dirty and scratched."", ""The inside was shiny but damaged.""]","[""The inside was shiny but damaged.""]",,4,0,,2020-06-03 19:15:55,2019-03-20 20:03:16,19,0,Literal
727,62,20,2,1,Which of the following objects was NOT in the dollhouse? ,"[""Lamps"", ""Sofa"", ""Fridge"", ""Milk jug""]","[""Sofa""]",,4,0,,2020-06-03 19:16:23,2019-03-20 20:03:16,19,0,Literal
731,62,3,2,1,What happened when Jamal turned back towards the dollhouse? ,"[""One tiny lamp was suddenly on."", ""One bedroom door had opened."", ""Someone whispered in his ears."", ""All the tiny lamps turned on.""]","[""One tiny lamp was suddenly on.""]",,3,0,,2020-06-03 19:18:39,2019-03-20 20:03:16,2,0,Literal
736,156,20,2,1,What kinds of animals have hair?,"[""Mammals"", ""Fish"", ""Reptiles"", ""Insects""]","[""Mammals""]",,5,0,,2020-09-07 19:51:03,2019-03-20 20:03:16,36,0,Literal
737,156,20,2,1,What is an example of one of the tiniest hairs on a body?,"[""Eyelashes"", ""Eyebrows"", ""Arm hair"", ""Freckles""]","[""Eyelashes""]",,5,0,,2020-09-07 19:50:25,2019-03-20 20:03:16,36,0,Literal
738,156,4,2,1,"What is the main topic of this passage?
","[""Hair"", ""Fingers"", ""Legs"", ""Shoulder""]","[""Hair""]",,5,0,,2020-09-07 19:48:29,2019-03-20 20:03:16,23,0,Literal
739,156,20,2,4,What are some of the uses of eyebrows? Select all that apply.,"[""They protect our heads from the cold."", ""They keep our foreheads warm."", ""They protect our eyes from sweat on our foreheads."", ""They help us show emotion.""]","[""They protect our eyes from sweat on our foreheads."", ""They help us show emotion.""]",,5,0,,2020-09-07 20:02:38,2019-03-20 20:03:16,19,0,Literal
740,156,20,2,1,What is the use of the hair on our heads?,"[""To protect us from the sun’s heat."", ""To keep us warm in the cold."", ""To keep us looking good."", ""All of the above.""]","[""All of the above.""]",,5,0,,2020-09-07 19:47:13,2019-03-20 20:03:16,36,0,Literal
741,156,20,2,1,"According to the passage, which option is great for making wishes?","[""Magic lamp"", ""Eyelashes"", ""Horseshoe"", ""Crystal ball""]","[""Eyelashes""]",,5,0,,2020-09-07 19:52:02,2019-03-20 20:03:16,36,0,Literal
743,156,20,2,1,"What kind of hair best protects our eyes from dust?
","[""Eyelashes"", ""Eyebrows"", ""Nose hair"", ""Arm hair""]","[""Eyelashes""]",,5,0,,2020-09-07 19:52:48,2019-03-20 20:03:16,36,0,Literal
744,156,20,2,1,"What kind of hair best helps you show emotions?
","[""Eyebrows"", ""Head hair"", ""Arm hair"", ""Eyelashes""]","[""Eyebrows""]",,5,0,,2020-09-07 19:53:45,2019-03-20 20:03:16,36,0,Literal
745,156,20,2,1,"According to the passage, which option has NOT been scientifically proven yet?
","[""That sugar can cause cavities."", ""That making wishes on eyelashes really works."", ""That the hair on your head protects you from the sun."", ""That we have hair all over our bodies.""]","[""That making wishes on eyelashes really works.""]",,5,0,,2020-09-07 19:43:33,2019-03-20 20:03:16,36,0,Literal
748,69,28,2,1,What is the problem Beth is facing in this passage?,"[""She is being attacked by vines."", ""She has really bad allergies."", ""She has gotten lost in the jungle."", ""She needs to tie all the vines into a rope.""]","[""She is being attacked by vines.""]",,4,0,,2020-09-04 19:32:43,2019-03-20 20:03:16,19,0,Literal
750,69,3,2,1,What are the vines trying to do?,"[""Stop Beth from running away."", ""Become friends with Beth."", ""Cook dinner for Beth."", ""Run away from Beth.""]","[""Stop Beth from running away.""]",,4,0,,2020-09-04 19:34:31,2019-03-20 20:03:16,19,0,Literal
751,69,20,2,1,"What did Beth do once she couldn't move anymore?
","[""She stopped struggling."", ""She tried to scream."", ""She tried to run away."", ""She fell asleep.""]","[""She tried to scream.""]",,4,0,,2020-09-04 19:36:34,2019-03-20 20:03:16,19,0,Literal
753,69,11,2,1,"What color did Beth first see when the vine covered her eyes?
","[""Red"", ""Blue"", ""Green"", ""Black""]","[""Green""]",,3,0,,2020-09-04 19:39:06,2019-03-20 20:03:16,1,0,Literal
755,69,20,2,1,"What happened everytime Beth’s fist broke free?
","[""The vines pinned her arms back down."", ""Beth was able to wave her hands at others for help."", ""A loud roar echoed through the jungle."", ""The vines went limp and let Beth go.""]","[""The vines pinned her arms back down.""]",,4,0,,2020-09-04 19:40:50,2019-03-20 20:03:16,19,0,Literal
758,103,13,2,1,"Reread this sentence: ""Scruff just crawled under the neighbour’s porch."" In this sentence ""crawled"" means ""moving forward on your hands and knees"".","[""True"", ""False""]","[""True""]",,4,0,,2020-06-02 00:43:33,2019-03-20 20:03:16,4,0,Literal
764,103,49,2,3,Put the events in the correct order: ,"[""They went down the hall."", ""They went down the stairs."", ""They went around a tree."", ""They went along a fence.""]","[""They went down the hall."", ""They went down the stairs."", ""They went around a tree."", ""They went along a fence.""]",,5,0,,2020-06-02 00:46:22,2019-03-20 20:03:16,34,0,Literal
768,133,13,2,1,What does the word “brag” mean?,"[""To whisper about something"", ""To pull something from one end"", ""To lie about something"", ""To boast or speak too highly of yourself""]","[""To boast or speak too highly of yourself""]",,6,0,,2020-09-13 18:05:44,2019-03-20 20:03:16,33,0,Literal
769,133,28,2,1,Athena was angry with Arachne because:  ,"[""Arachne was better than her at weaving."", ""Arachne bragged that her talent was greater than a god's."", ""Athena was the godess of wisdom and craft, and so she was angry all the time."", ""Arachne had stolen something important from Athena.""]","[""Arachne bragged that her talent was greater than a god's.""]",,4,0,,2020-09-13 18:06:12,2019-03-20 20:03:16,2,0,Literal
770,133,3,2,1,What would happen to the one who lost the contest? ,"[""They would be turned into a spider."", ""They would never be allowed to use a spindle or loom again."", ""They would be killed."", ""They would switch places with the other one.""]","[""They would never be allowed to use a spindle or loom again.""]",,4,0,,2020-09-13 18:06:33,2019-03-20 20:03:16,5,0,Literal
771,133,3,2,1,"Why doe we call spiders ""arachnids""?","[""Athena turned Arachne into a spider."", ""People wanted to remember Arachne."", ""The scientist who discovered spiders was named Arachne."", ""People were angry at Arachne, so they named a creepy insect after her.""]","[""Athena turned Arachne into a spider.""]",,4,0,,2020-09-13 18:07:01,2019-03-20 20:03:16,2,0,Literal
773,133,3,2,4,Why did Athena turn Arachne into a spider? Choose all correct answers.,"[""Athena took pity on Arachne."", ""Athena had to punish Arachne in some way for her bragging and for losing the contest."", ""Athena loved spiders more than any other creature."", ""As a spider, Arachne could still weave without the use of a loom or spindle.""]","[""Athena took pity on Arachne."", ""Athena had to punish Arachne in some way for her bragging and for losing the contest."", ""As a spider, Arachne could still weave without the use of a loom or spindle.""]",,4,0,,2020-09-13 18:08:49,2019-03-20 20:03:16,2,0,Literal
776,84,26,2,1,What is the relationship between Daedalus and Icarus? ,"[""Father and son"", ""Brothers"", ""Friends"", ""Nobody knows""]","[""Father and son""]",,3,0,,2020-05-31 20:50:33,2019-03-20 20:03:16,103,0,Literal
777,84,3,2,1,Why did Daedalus and Icarus want to fly? ,"[""They wanted to be birds."", ""They were trapped on the island and wanted to escape."", ""They collected many bird feathers and needed something to do with them."", ""Daedalus was a creative man.""]","[""They were trapped on the island and wanted to escape.""]",,4,0,,2020-05-31 20:51:01,2019-03-20 20:03:16,2,0,Literal
778,84,3,2,1,How did Daedalus come up with the idea to build wings? ,"[""He looked up at some birds flying by."", ""He saw feathers falling from sky."", ""Icarus told him about a dream he'd had where he could fly."", ""King Minos gave him the idea.""]","[""He looked up at some birds flying by.""]",,4,0,,2020-05-31 20:51:19,2019-03-20 20:03:16,2,0,Literal
779,84,3,2,1,Daedalus told Icarus not to fly too close to the sun because: ,"[""The feathers would burn up on Icarus' wings."", ""Icarus would be blinded by the light."", ""Icarus would get too tired."", ""The wax would melt on Icarus' wings.""]","[""The wax would melt on Icarus' wings.""]",,4,0,,2020-05-31 20:51:47,2019-03-20 20:03:16,2,0,Literal
781,84,3,2,1,Why did Icarus not listen to Daedalus?,"[""He was having so much fun and didn’t want to stop."", ""He thought the sun was not hot enough to melt the wax."", ""He didn't hear what Daedalus was saying."", ""He thought Daedalus was wrong.""]","[""He was having so much fun and didn’t want to stop.""]",,4,0,,2020-05-31 20:52:59,2019-03-20 20:03:16,2,0,Literal
782,84,3,2,1,Which of the following was NOT a reason for why Icarus fell? ,"[""He flew too close to the sun."", ""He didn’t listen to Daedalus."", ""He never tried to flap his arms."", ""The wax melted.""]","[""He never tried to flap his arms.""]",,4,0,,2020-05-31 20:53:39,2019-03-20 20:03:16,2,0,Literal
783,84,13,2,1,"What does the word ""prisoner"" mean? ","[""Someone who works in a prison, or jail"", ""Someone who builds prisons, or jails"", ""Someone who is the best at what they do"", ""Someone who is trapped in a prison, or jail""]","[""Someone who is trapped in a prison, or jail""]",,3,0,,2020-05-31 20:54:12,2019-03-20 20:03:16,4,0,Literal
784,84,10,2,1,"Based on the title, who is the main focus of this story?","[""Daedalus"", ""King Minos"", ""Icarus"", ""The birds""]","[""Icarus""]",,3,0,,2020-05-31 20:54:54,2019-03-20 20:03:16,3,0,Literal
786,218,4,2,1,"What is “Senet""?","[""A country"", ""A person in ancient Egypt"", ""A modern game"", ""An ancient board game""]","[""An ancient board game""]",,6,0,,2020-09-14 20:53:45,2019-03-20 20:03:16,37,0,Literal
787,218,4,2,4,What materials were the gameboards made out of? Choose all correct answers.,"[""Wood"", ""Stone"", ""Other flat materials"", ""Mud""]","[""Wood"", ""Stone"", ""Other flat materials""]",,6,0,,2020-09-14 20:49:08,2019-03-20 20:03:16,37,0,Literal
788,218,20,2,1,What did ancient Egyptians possibly use instead of dice? ,"[""Flat materials"", ""Sticks"", ""Squares"", ""Stones""]","[""Sticks""]",,6,0,,2020-09-14 20:53:24,2019-03-20 20:03:16,50,0,Literal
789,218,20,2,1,How big was the gameboard?,"[""Three rows with ten squares"", ""Ten rows with three squares"", ""Thirty rows with ten squares"", ""Three rows with thirty squares""]","[""Three rows with ten squares""]",,6,0,,2020-09-14 20:52:58,2019-03-20 20:03:16,38,0,Literal
791,218,20,2,1,Why have some people made up their own rules to play the game? ,"[""The old rules were hard to understand."", ""The old rules cannot be used in the modern day."", ""Nobody knows for sure what the original rules were."", ""To cheat at the game.""]","[""Nobody knows for sure what the original rules were.""]",,6,0,,2020-09-14 20:51:55,2019-03-20 20:03:16,38,0,Literal
793,95,50,2,1,Troy was a strong city because: ,"[""It had a great stone wall built all the way around it."", ""Their soldiers were very strong and fast."", ""The city was built on top of a very tall mountain that was difficult to reach."", ""It was a huge city.""]","[""It had a great stone wall built all the way around it.""]",,4,0,,2020-06-01 22:29:39,2019-03-20 20:03:16,23,0,Literal
794,95,49,2,3,Put the events in the correct order: ,"[""The Greeks built a gigantic wooden horse."", ""The Greeks gave the horse to the Trojans as a gift."", ""The Trojans opened the gate and rolled the horse into the city."", ""The Greek soldiers hiding inside the horse came out and opened the gate.""]","[""The Greeks built a gigantic wooden horse."", ""The Greeks gave the horse to the Trojans as a gift."", ""The Trojans opened the gate and rolled the horse into the city."", ""The Greek soldiers hiding inside the horse came out and opened the gate.""]",,3,0,,2020-06-02 00:32:31,2019-03-20 20:03:16,2,0,Literal
798,95,13,2,1,Which word is a synonym for “gigantic”? ,"[""Small"", ""Strong"", ""Huge"", ""Vivid""]","[""Huge""]",,3,0,,2020-06-02 00:29:41,2019-03-20 20:03:16,10,0,Literal
801,73,28,2,1,"According to the passage, What is the biggest unsolved mystery in the history of the world?","[""Is the blue sock turning red?"", ""Where do missing socks go?"", ""Is the red sock turning blue?"", ""How many socks make a pair?""]","[""Where do missing socks go?""]",,4,0,,2020-09-04 21:42:24,2019-03-20 20:03:16,17,0,Literal
811,216,49,2,3,"Sort the mysteries into the order in which Katrina solved them. 
","[""Who is the Muffin Man?"", ""Who pushed Humpty Dumpty off that wall?"", ""What caused Jack and Jill's great fall?"", ""What happened to the dish and the spoon?"", ""How many pickled peppers did Peter Piper pick?""]","[""Who is the Muffin Man?"", ""Who pushed Humpty Dumpty off that wall?"", ""What caused Jack and Jill's great fall?"", ""What happened to the dish and the spoon?"", ""How many pickled peppers did Peter Piper pick?""]",,6,0,,2020-09-08 19:52:59,2019-03-20 20:03:16,31,0,Literal
822,113,11,2,1,Which question is answered in the story?,"[""What are some items that are stored in the attic?"", ""Why did someone take something off the the dresser?"", ""What did someone take off of the dresser?"", ""What is inside the wooden dresser?""]","[""What are some items that are stored in the attic?""]",,4,0,,2020-09-05 20:36:52,2019-03-20 20:03:16,1,0,Literal
826,113,49,2,3,Put these events into the correct order in which they happened.,"[""Norris climbed the ladder to the attic."", ""He saw a suit of armor wearing a feather boa."", ""He saw a rusty tricycle."", ""He saw a clear rectangle where no dust had settled at all.""]","[""Norris climbed the ladder to the attic."", ""He saw a suit of armor wearing a feather boa."", ""He saw a rusty tricycle."", ""He saw a clear rectangle where no dust had settled at all.""]",,5,0,,2020-09-05 20:52:07,2019-03-20 20:03:16,31,0,Literal
